,id,id_simbolo,ultimo_precio,ultimo_fecha,ultimo_size,fecha_insercion,bi_1_precio,bi_1_size,bi_2_precio,bi_2_size,bi_3_precio,bi_3_size,bi_4_precio,bi_4_size,bi_5_precio,bi_5_size,of_1_precio,of_1_size,of_2_precio,of_2_size,of_3_precio,of_3_size,of_4_precio,of_4_size,of_5_precio,of_5_size,biof_fecha,insercion_dia,ev,nv
0,894816451,MERV - XMEV - GFGC3000AB - 24hs,94.0,2024-04-11 14:00:02,2,2024-04-11 14:00:09.838,90.0,213,88.05,9,88.0,22,87.901,2,87.0,210,94.0,2,95.5,12,98.897,29,99.0,11,102.0,2,2024-04-11 14:00:05.661,,0,0
1,894816494,MERV - XMEV - GFGC3300AB - 24hs,10.6,2024-04-11 14:00:03,70,2024-04-11 14:00:12.921,8.5,2,5.2,100,5.0,72,4.0,50,0.1,150,10.6,70,15.0,3,20.5,13,27.0,20,35.0,7,2024-04-11 14:00:05.764,,0,0
2,894816682,MERV - XMEV - GFGC3000AB - 24hs,95.5,2024-04-11 14:00:02,12,2024-04-11 14:00:22.688,95.5,1,90.0,213,88.05,9,88.0,22,87.901,2,98.897,29,99.0,11,102.0,2,103.0,7,104.5,3,2024-04-11 14:00:06.161,,133400,14
3,894816710,MERV - XMEV - GFGC3300AB - 24hs,10.6,2024-04-11 14:00:03,70,2024-04-11 14:00:22.769,8.5,2,5.2,100,5.0,72,4.0,50,0.1,150,15.0,3,20.5,13,27.0,20,35.0,7,47.0,60,2024-04-11 14:00:06.264,,74200,70
4,894816788,MERV - XMEV - GFGC3300AB - 24hs,10.6,2024-04-11 14:00:03,70,2024-04-11 14:00:28.500,10.6,170,8.5,2,5.2,100,5.0,72,4.0,50,15.0,3,20.5,13,27.0,20,35.0,7,47.0,60,2024-04-11 14:00:07.201,,74200,70
5,894816860,MERV - XMEV - GFGC3300AB - 24hs,10.6,2024-04-11 14:00:03,70,2024-04-11 14:00:35.804,11.5,30,10.6,170,8.5,2,5.2,100,5.0,72,15.0,3,20.5,13,27.0,20,35.0,7,47.0,60,2024-04-11 14:00:07.981,,74200,70
6,894817010,MERV - XMEV - GFGC3300AB - 24hs,10.6,2024-04-11 14:00:03,70,2024-04-11 14:00:49.171,11.5,30,11.0,70,10.6,170,8.5,2,5.2,100,15.0,3,20.5,13,27.0,20,35.0,7,47.0,60,2024-04-11 14:00:09.328,,74200,70
7,894817031,MERV - XMEV - GFGV2400AB - 24hs,0.6,2024-04-11 14:00:10,4,2024-04-11 14:00:49.385,0.6,4,0.0,0,0.0,0,0.0,0,0.0,0,1.5,72,2.09,12,30.0,81,34.0,60,0.0,0,2024-04-11 14:00:10.027,,0,0
8,894817035,MERV - XMEV - GFGC3000AB - 24hs,95.5,2024-04-11 14:00:02,12,2024-04-11 14:00:49.397,96.897,2,95.5,2,90.0,213,88.05,9,88.0,22,98.897,29,99.0,11,102.0,2,103.0,7,104.5,3,2024-04-11 14:00:10.045,,133400,14
9,894817069,MERV - XMEV - GFGC2300AB - 24hs,742.0,2024-04-11 14:00:10,1,2024-04-11 14:00:50.376,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,742.0,1,744.0,1,0.0,0,0.0,0,0.0,0,2024-04-11 14:00:10.536,,0,0
10,894817086,MERV - XMEV - GFGV2400AB - 24hs,0.6,2024-04-11 14:00:10,4,2024-04-11 14:00:52.958,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.5,72,2.09,12,30.0,81,34.0,60,0.0,0,2024-04-11 14:00:11.027,,240,4
11,894817087,MERV - XMEV - GFGC2300AB - 24hs,744.0,2024-04-11 14:00:10,1,2024-04-11 14:00:53.027,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,742.0,1,744.0,1,0.0,0,0.0,0,0.0,0,2024-04-11 14:00:11.036,,0,0
12,894817123,MERV - XMEV - GFGC2300AB - 24hs,744.0,2024-04-11 14:00:10,1,2024-04-11 14:00:55.164,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2024-04-11 14:00:11.537,,148600,2
13,894817169,MERV - XMEV - GFGC3000AB - 24hs,95.5,2024-04-11 14:00:02,12,2024-04-11 14:00:55.862,96.897,2,95.5,2,94.0,5,90.0,213,88.05,9,98.897,29,99.0,11,102.0,2,103.0,7,104.5,3,2024-04-11 14:00:12.449,,133400,14
14,894817366,MERV - XMEV - GFGC3000AB - 24hs,96.897,2024-04-11 14:00:16,2,2024-04-11 14:01:14.383,96.897,2,95.5,2,94.0,5,90.0,213,88.05,9,98.897,29,99.0,11,102.0,2,103.0,7,104.5,3,2024-04-11 14:00:16.577,,133400,14
15,894817388,MERV - XMEV - GFGC3000AB - 24hs,99.0,2024-04-11 14:00:16,8,2024-04-11 14:01:14.685,96.897,2,95.5,2,94.0,5,90.0,213,88.05,9,98.897,29,99.0,11,102.0,2,103.0,7,104.5,3,2024-04-11 14:00:17.077,,152779,16
16,894817413,MERV - XMEV - GFGC3000AB - 24hs,99.0,2024-04-11 14:00:16,8,2024-04-11 14:01:14.770,99.0,83,95.5,2,94.0,5,90.0,83,88.05,9,102.0,2,103.0,7,104.5,3,105.0,1,109.0,2,2024-04-11 14:00:17.577,,616309,63
17,894817459,MERV - XMEV - GFGC3300AB - 24hs,10.6,2024-04-11 14:00:03,70,2024-04-11 14:01:24.238,11.5,30,11.0,70,10.6,100,8.5,2,5.2,100,15.0,3,20.5,13,27.0,20,35.0,7,47.0,60,2024-04-11 14:00:18.549,,74200,70
18,894817536,MERV - XMEV - GFGC3300AB - 24hs,10.6,2024-04-11 14:00:03,70,2024-04-11 14:01:33.307,11.5,30,10.6,100,8.5,2,5.2,100,5.0,72,15.0,3,20.5,13,27.0,20,35.0,7,47.0,60,2024-04-11 14:00:20.052,,74200,70
19,894817859,MERV - XMEV - GFGC3000AB - 24hs,99.0,2024-04-11 14:00:16,8,2024-04-11 14:02:24.993,100.97,10,99.0,83,95.5,2,94.0,5,90.0,83,102.0,2,103.0,7,104.5,3,105.0,1,109.0,2,2024-04-11 14:00:23.163,,616309,63
20,894817929,MERV - XMEV - GFGC3000AB - 24hs,99.0,2024-04-11 14:00:16,8,2024-04-11 14:02:34.974,100.97,10,99.0,83,95.5,2,95.097,29,94.0,5,102.0,2,103.0,7,104.5,3,105.0,1,109.0,2,2024-04-11 14:00:23.695,,616309,63
21,894818106,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:25,2,2024-04-11 14:03:05.017,100.97,10,99.0,83,95.5,2,95.097,29,94.0,5,102.0,2,103.0,7,104.5,3,105.0,1,109.0,2,2024-04-11 14:00:25.711,,616309,63
22,894818152,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:25,2,2024-04-11 14:03:12.966,102.0,81,100.97,10,95.5,1,95.097,29,94.0,5,103.0,7,104.5,3,105.0,1,109.0,2,110.0,39,2024-04-11 14:00:26.345,,616309,63
23,894818182,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:26,10,2024-04-11 14:03:15.516,102.0,81,100.97,10,95.5,1,95.097,29,94.0,5,103.0,7,104.5,3,105.0,1,109.0,2,110.0,39,2024-04-11 14:00:26.878,,738709,75
24,894818224,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:26,10,2024-04-11 14:03:25.694,102.0,71,100.97,10,95.5,1,95.097,29,94.0,5,103.0,7,104.5,3,105.0,1,109.0,2,110.0,39,2024-04-11 14:00:27.379,,738709,75
25,894818321,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:28,71,2024-04-11 14:03:42.886,102.0,71,100.97,10,95.5,1,95.097,29,94.0,5,103.0,7,104.5,3,105.0,1,109.0,2,110.0,39,2024-04-11 14:00:28.718,,738709,75
26,894818375,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:28,71,2024-04-11 14:03:50.517,100.97,10,95.5,1,95.097,29,94.0,5,90.0,83,102.0,42,103.0,7,104.5,3,105.0,1,109.0,2,2024-04-11 14:00:29.389,,738709,75
27,894818404,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:28,71,2024-04-11 14:03:56.819,100.97,10,95.5,1,95.097,29,94.0,5,90.0,83,102.0,42,103.0,7,104.5,3,105.0,1,109.0,2,2024-04-11 14:00:29.890,,1462909,146
28,894818451,MERV - XMEV - GFGC3300AB - 24hs,10.6,2024-04-11 14:00:03,70,2024-04-11 14:04:05.373,11.5,30,10.6,30,8.5,2,5.2,100,5.0,72,15.0,3,20.5,13,27.0,20,35.0,7,47.0,60,2024-04-11 14:00:30.789,,74200,70
29,894818581,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:28,71,2024-04-11 14:04:27.116,100.97,10,95.5,1,95.097,29,94.0,5,90.0,53,102.0,42,103.0,7,104.5,3,105.0,1,109.0,2,2024-04-11 14:00:33.273,,1462909,146
30,894818689,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:28,71,2024-04-11 14:04:38.711,100.97,10,95.5,1,95.097,29,94.0,5,90.0,9,102.0,42,103.0,7,104.5,3,105.0,1,109.0,2,2024-04-11 14:00:34.842,,1462909,146
31,894818698,MERV - XMEV - GFGV2400AB - 24hs,0.6,2024-04-11 14:00:10,4,2024-04-11 14:04:38.737,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.6,35,1.5,72,2.09,12,30.0,81,34.0,60,2024-04-11 14:00:34.925,,240,4
32,894818738,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:35,7,2024-04-11 14:04:42.639,100.97,10,95.5,1,95.097,29,94.0,5,90.0,9,102.0,42,103.0,7,104.5,3,105.0,1,109.0,2,2024-04-11 14:00:35.544,,1462909,146
33,894818778,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:35,7,2024-04-11 14:04:43.956,100.97,10,95.5,1,95.097,29,94.0,5,90.0,9,102.0,35,103.0,7,104.5,3,105.0,1,109.0,2,2024-04-11 14:00:36.210,,1462909,146
34,894818800,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:35,7,2024-04-11 14:04:44.028,100.97,10,95.5,1,95.097,29,94.0,5,90.0,9,102.0,35,103.0,7,104.5,3,105.0,1,109.0,2,2024-04-11 14:00:36.710,,1534309,153
35,894818828,MERV - XMEV - GFGC4200JU - 24hs,42.0,2024-04-11 14:00:37,25,2024-04-11 14:04:47.061,41.0,30,40.0,9,0.0,0,0.0,0,0.0,0,42.0,36,82.0,18,0.0,0,0.0,0,0.0,0,2024-04-11 14:00:37.179,,0,0
36,894818830,MERV - XMEV - GFGC3000AB - 24hs,100.97,2024-04-11 14:00:37,10,2024-04-11 14:04:47.317,100.97,10,95.5,1,95.097,29,94.0,5,90.0,9,102.0,35,103.0,7,104.5,3,105.0,1,109.0,2,2024-04-11 14:00:37.214,,1534309,153
37,894818854,MERV - XMEV - GFGC3000AB - 24hs,100.97,2024-04-11 14:00:37,10,2024-04-11 14:04:49.261,95.5,1,95.097,29,94.0,5,90.0,9,88.05,9,100.97,4,102.0,35,103.0,7,104.5,3,105.0,1,2024-04-11 14:00:37.714,,1534309,153
38,894818877,MERV - XMEV - GFGC4200JU - 24hs,42.0,2024-04-11 14:00:37,25,2024-04-11 14:04:49.336,41.0,30,40.0,9,0.0,0,0.0,0,0.0,0,42.0,11,82.0,18,0.0,0,0.0,0,0.0,0,2024-04-11 14:00:38.181,,105000,25
39,894818879,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:37,31,2024-04-11 14:04:49.342,95.5,1,95.097,29,94.0,5,90.0,9,88.05,9,100.97,4,102.0,35,103.0,7,104.5,3,105.0,1,2024-04-11 14:00:38.214,,1635279,163
40,894818906,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:37,31,2024-04-11 14:04:50.893,95.5,1,95.097,29,94.0,5,90.0,9,88.05,9,102.0,4,103.0,7,104.5,3,105.0,1,109.0,2,2024-04-11 14:00:38.714,,1991867,198
41,894818948,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:39,4,2024-04-11 14:04:54.633,95.5,1,95.097,29,94.0,5,90.0,9,88.05,9,102.0,4,103.0,7,104.5,3,105.0,1,109.0,2,2024-04-11 14:00:39.214,,1991867,198
42,894818974,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:39,4,2024-04-11 14:04:54.716,102.0,31,95.5,1,95.097,29,94.0,5,90.0,9,103.0,7,104.5,3,105.0,1,109.0,2,110.0,29,2024-04-11 14:00:39.762,,1991867,198
43,894819004,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:39,4,2024-04-11 14:04:56.166,102.0,31,95.5,1,95.097,29,94.0,5,90.0,9,103.0,7,104.5,3,105.0,1,109.0,2,110.0,29,2024-04-11 14:00:40.262,,2032667,202
44,894819023,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:40,10,2024-04-11 14:04:58.370,102.0,31,95.5,1,95.097,29,94.0,5,90.0,9,103.0,7,104.5,3,105.0,1,109.0,2,110.0,29,2024-04-11 14:00:40.762,,2032667,202
45,894819056,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:40,10,2024-04-11 14:04:59.884,102.0,21,95.5,1,95.097,29,94.0,5,90.0,9,103.0,7,104.5,3,105.0,1,109.0,2,110.0,29,2024-04-11 14:00:41.408,,2032667,202
46,894819065,MERV - XMEV - GFGC3300AB - 24hs,10.6,2024-04-11 14:00:03,70,2024-04-11 14:04:59.909,11.5,30,10.6,30,8.5,2,5.2,100,5.0,72,15.0,65,20.5,13,27.0,20,35.0,7,47.0,60,2024-04-11 14:00:41.691,,74200,70
47,894819075,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:40,10,2024-04-11 14:04:59.940,102.0,21,95.5,1,95.097,29,94.0,5,90.0,9,103.0,7,104.5,3,105.0,1,109.0,2,110.0,29,2024-04-11 14:00:41.907,,2134667,212
48,894819080,MERV - XMEV - GFGC4200JU - 24hs,42.0,2024-04-11 14:00:37,25,2024-04-11 14:04:59.956,40.0,9,0.0,0,0.0,0,0.0,0,0.0,0,42.0,11,82.0,18,0.0,0,0.0,0,0.0,0,2024-04-11 14:00:41.973,,105000,25
49,894819097,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:42,9,2024-04-11 14:05:01.275,102.0,21,95.5,1,95.097,29,94.0,5,90.0,9,103.0,7,104.5,3,105.0,1,109.0,2,110.0,29,2024-04-11 14:00:42.408,,2134667,212
50,894819120,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:42,2,2024-04-11 14:05:05.452,102.0,10,95.5,1,95.097,29,94.0,5,90.0,9,103.0,7,104.5,3,105.0,1,109.0,2,110.0,17,2024-04-11 14:00:42.908,,2246867,223
51,894819206,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:44,10,2024-04-11 14:05:12.519,102.0,10,95.5,1,95.097,29,94.0,5,90.0,9,103.0,7,104.5,3,105.0,1,109.0,2,110.0,17,2024-04-11 14:00:44.668,,2246867,223
52,894819216,MERV - XMEV - GFGC3600AB - 24hs,3.1,2024-04-11 14:00:44,10,2024-04-11 14:05:14.583,1.101,10,1.1,15,1.0,100,0.3,60,0.0,0,3.1,17,4.99,30,5.0,20,6.0,2,7.0,8,2024-04-11 14:00:44.895,,0,0
53,894819242,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:44,10,2024-04-11 14:05:15.883,95.5,1,95.097,29,94.0,5,90.0,9,88.05,9,103.0,7,104.5,3,105.0,1,109.0,2,110.0,17,2024-04-11 14:00:45.336,,2246867,223
54,894819269,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:44,10,2024-04-11 14:05:15.972,95.5,1,95.097,29,94.0,5,90.0,9,88.05,9,103.0,7,104.5,3,105.0,1,109.0,2,110.0,17,2024-04-11 14:00:45.834,,2348867,233
55,894819275,MERV - XMEV - GFGC3600AB - 24hs,3.1,2024-04-11 14:00:44,10,2024-04-11 14:05:16.388,1.101,10,1.1,15,1.0,100,0.3,60,0.0,0,3.1,7,4.99,30,5.0,20,6.0,2,7.0,8,2024-04-11 14:00:45.895,,3100,10
56,894819300,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:44,10,2024-04-11 14:05:20.485,95.5,1,95.097,29,94.0,5,90.0,9,88.05,9,102.0,1,103.0,7,104.5,3,105.0,1,109.0,2,2024-04-11 14:00:46.334,,2348867,233
57,894819337,MERV - XMEV - GFGC3300AB - 24hs,10.6,2024-04-11 14:00:03,70,2024-04-11 14:05:23.516,11.5,30,10.6,30,8.5,2,5.2,100,5.0,72,13.0,50,15.0,65,20.5,13,27.0,20,35.0,7,2024-04-11 14:00:46.939,,74200,70
58,894819517,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:44,10,2024-04-11 14:05:43.058,95.5,31,95.097,29,94.0,5,90.0,9,88.05,9,102.0,1,103.0,7,104.5,3,105.0,1,109.0,2,2024-04-11 14:00:50.335,,2348867,233
59,894819611,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:44,10,2024-04-11 14:05:49.719,95.5,71,95.097,29,94.0,5,90.0,9,88.05,9,102.0,1,103.0,7,104.5,3,105.0,1,109.0,2,2024-04-11 14:00:52.075,,2348867,233
60,894819669,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:53,1,2024-04-11 14:05:51.055,95.5,71,95.097,29,94.0,5,90.0,9,88.05,9,102.0,1,103.0,7,104.5,3,105.0,1,109.0,2,2024-04-11 14:00:53.109,,2348867,233
61,894819674,MERV - XMEV - GFGC4200JU - 24hs,42.0,2024-04-11 14:00:37,25,2024-04-11 14:05:51.819,40.0,9,0.0,0,0.0,0,0.0,0,0.0,0,42.0,11,51.0,25,82.0,18,0.0,0,0.0,0,2024-04-11 14:00:53.251,,105000,25
62,894819696,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:53,1,2024-04-11 14:05:56.287,95.5,71,95.097,29,94.0,5,90.0,9,88.05,9,103.0,7,104.5,3,105.0,1,109.0,2,110.0,17,2024-04-11 14:00:53.795,,2348867,233
63,894819724,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:53,1,2024-04-11 14:05:57.636,95.5,71,95.097,29,94.0,5,90.0,9,88.05,9,103.0,7,104.5,3,105.0,1,109.0,2,110.0,17,2024-04-11 14:00:54.295,,2359067,234
64,894819795,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:00:53,1,2024-04-11 14:06:02.103,96.0,50,95.5,71,95.097,29,94.0,5,90.0,9,103.0,7,104.5,3,105.0,1,109.0,2,110.0,17,2024-04-11 14:00:55.397,,2359067,234
65,894819869,MERV - XMEV - GFGC3000AB - 24hs,103.0,2024-04-11 14:00:56,7,2024-04-11 14:06:05.465,96.0,50,95.5,71,95.097,29,94.0,5,90.0,9,103.0,7,104.5,3,105.0,1,109.0,2,110.0,17,2024-04-11 14:00:56.623,,2359067,234
66,894819893,MERV - XMEV - GFGC3000AB - 24hs,103.0,2024-04-11 14:00:56,7,2024-04-11 14:06:08.686,103.0,3,96.0,50,95.5,71,95.097,29,94.0,5,103.997,9,104.5,3,105.0,1,109.0,2,110.0,17,2024-04-11 14:00:57.122,,2359067,234
67,894819930,MERV - XMEV - GFGC3000AB - 24hs,103.0,2024-04-11 14:00:56,7,2024-04-11 14:06:11.072,103.0,3,96.0,50,95.5,71,95.097,29,94.0,5,103.997,9,104.5,3,105.0,1,109.0,2,110.0,17,2024-04-11 14:00:57.623,,2431167,241
68,894819959,MERV - XMEV - GFGC3000AB - 24hs,103.0,2024-04-11 14:00:57,3,2024-04-11 14:06:16.505,103.0,3,96.0,50,95.5,71,95.097,29,94.0,5,103.997,9,104.5,3,105.0,1,109.0,2,110.0,17,2024-04-11 14:00:58.123,,2431167,241
69,894820008,MERV - XMEV - GFGC3000AB - 24hs,103.0,2024-04-11 14:00:57,3,2024-04-11 14:06:20.823,96.0,50,95.5,71,95.097,29,94.0,5,90.0,9,102.0,27,103.997,9,104.5,3,105.0,1,109.0,2,2024-04-11 14:00:58.622,,2462067,244
70,894820106,MERV - XMEV - GFGC3000AB - 24hs,103.0,2024-04-11 14:00:57,3,2024-04-11 14:06:30.917,96.0,50,95.5,71,95.097,29,94.0,5,90.0,9,102.0,52,103.997,9,104.5,3,105.0,1,109.0,2,2024-04-11 14:01:00.299,,2462067,244
71,894820217,MERV - XMEV - GFGC3000AB - 24hs,103.0,2024-04-11 14:00:57,3,2024-04-11 14:06:47.284,100.0,50,98.0,10,96.0,50,95.5,71,95.097,29,102.0,52,103.997,9,104.5,3,105.0,1,109.0,2,2024-04-11 14:01:02.194,,2462067,244
72,894820274,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:01:03,27,2024-04-11 14:06:52.383,100.0,50,98.0,10,96.0,50,95.5,71,95.097,29,102.0,52,103.997,9,104.5,3,105.0,1,109.0,2,2024-04-11 14:01:03.045,,2462067,244
73,894820322,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:01:03,27,2024-04-11 14:07:02.726,100.0,50,98.0,10,96.0,50,95.5,71,95.097,29,102.0,25,103.997,9,104.5,3,105.0,1,109.0,2,2024-04-11 14:01:03.713,,2462067,244
74,894820341,MERV - XMEV - GFGC3600AB - 24hs,3.1,2024-04-11 14:00:44,10,2024-04-11 14:07:04.580,1.101,10,1.1,15,1.0,100,0.3,60,0.0,0,3.1,7,4.99,30,5.0,20,6.0,36,7.0,8,2024-04-11 14:01:04.087,,3100,10
75,894820347,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:01:03,27,2024-04-11 14:07:05.108,100.0,50,98.0,10,96.0,50,95.5,71,95.097,29,102.0,25,103.997,9,104.5,3,105.0,1,109.0,2,2024-04-11 14:01:04.212,,2737467,271
76,894820618,MERV - XMEV - GFGC3000AB - 24hs,102.0,2024-04-11 14:01:03,27,2024-04-11 14:07:49.951,100.0,50,98.0,10,96.0,50,95.5,71,95.097,29,101.99,25,102.0,25,103.997,9,104.5,3,105.0,1,2024-04-11 14:01:07.584,,2737467,271
